Date	Time	Fix	Lat1(N)	Long1(E)	Lat2(N)	Long2(E)	MsgCount	Frequency	Average TI	Satellite	Max Str	Swapped
2016-03-26	16:11:56	B	 39.678	  -4.415	 39.678	  -4.415	  2	677349.8	 60.0	N	-133	
2016-03-26	16:30:44	0	 39.699	  -4.437	 39.699	  -4.437	  4	677287.6	120.7	P	-132	
2016-03-26	16:48:31	1	 39.703	  -4.560	 39.703	  -4.560	  5	677292.5	 60.3	K	-125	
2016-03-26	17:52:07	1	 39.720	  -4.410	 39.720	  -4.410	  6	677305.3	 60.6	N	-127	
2016-03-28	14:27:26	0	 39.747	  -4.212	 39.747	  -4.212	 11	677325.5	 59.9	P	-125	
2016-03-28	16:09:36	B	 39.714	  -4.178	 39.714	  -4.178	  1	677291.4		P	-136	
2016-03-28	17:32:52	0	 39.705	  -4.481	 39.705	  -4.481	  5	677269.1	 59.6	N	-126	
2016-03-28	17:41:37	1	 39.725	  -4.401	 39.725	  -4.401	 10	677268.5	 59.6	K	-124	
2016-03-28	18:41:04	B	 39.733	  -4.459	 39.733	  -4.459	  2	677319.0	121.0	R	-131	
2016-03-28	20:53:22	3	 39.717	  -4.402	 39.717	  -4.402	  5	677275.5	 59.3	A	-122	
2016-03-28	21:47:32	B	 39.703	  -4.437	 39.703	  -4.437	  2	677255.1	239.0	B	-131	
2016-03-28	22:38:53	0	 39.718	  -4.391	 39.718	  -4.391	  4	677268.0	 59.6	A	-124	
2016-03-30	02:37:53	2	 39.711	  -4.446	 39.711	  -4.446	  5	677270.8	 59.2	P	-126	
2016-03-30	04:15:48	A	 39.719	  -4.470	 39.719	  -4.470	  3	677238.7	100.3	P	-129	
2016-03-30	05:18:42	2	 39.709	  -4.444	 39.709	  -4.444	  6	677266.8	 59.8	R	-124	
2016-03-30	05:28:37	A	 39.711	  -4.441	 39.711	  -4.441	  3	677271.2	293.0	K	-127	
2016-03-30	05:42:24	B	 39.709	  -4.440	 39.709	  -4.440	  1	677277.0		N	-127	
2016-03-30	05:55:22	0	 39.714	  -4.420	 39.714	  -4.420	  4	677314.0	 60.0	P	-133	
2016-03-30	18:29:10	A	 39.711	  -4.428	 39.711	  -4.428	  3	677244.7	 60.0	K	-130	
2016-03-30	18:53:19	A	 39.621	  -4.183	 39.621	  -4.183	  3	677284.9	 59.3	N	-135	
2016-03-30	21:10:49	A	 39.755	  -4.310	 39.755	  -4.310	  3	677262.7	 59.3	B	-131	
2016-03-30	21:50:07	2	 39.709	  -4.402	 39.709	  -4.402	  5	677266.3	 59.8	A	-120	
2016-04-01	02:16:23	A	 39.703	  -4.431	 39.703	  -4.431	  3	677243.1	 59.5	P	-127	
2016-04-01	04:41:38	B	 39.730	  -4.602	 39.730	  -4.602	  2	677288.0	 60.0	K	-133	
2016-04-01	05:21:41	A	 39.692	  -4.464	 39.692	  -4.464	  3	677270.0	 58.5	N	-129	
2016-04-01	05:34:06	A	 39.703	  -4.438	 39.703	  -4.438	  3	677293.2	180.0	P	-135	
2016-04-01	06:02:10	0	 39.744	  -4.307	 39.744	  -4.307	 10	677338.3	 59.9	R	-127	
2016-04-01	06:17:03	1	 39.712	  -4.400	 39.712	  -4.400	  6	677346.0	 59.9	K	-125	
2016-04-01	06:57:26	0	 39.708	  -4.380	 39.708	  -4.380	  6	677320.6	 60.5	N	-125	
2016-04-01	08:35:30	0	 39.667	  -4.616	 39.667	  -4.616	  6	677329.6	 59.2	N	-133	
2016-04-01	09:53:19	0	 39.701	  -4.691	 39.701	  -4.691	  4	677361.0	 60.0	A	-121	
2016-04-01	10:47:30	B	 39.689	  -4.734	 39.689	  -4.734	  1	677397.9		B	-132	
2016-04-03	06:36:39	0	 39.724	  -4.491	 39.724	  -4.491	  5	677288.1	 60.7	N	-128	
2016-04-03	06:39:23	3	 39.708	  -4.425	 39.708	  -4.425	  7	677288.6	 60.7	R	-127	
2016-04-03	07:04:54	B	 39.707	  -4.441	 39.707	  -4.441	  1	677277.4		K	-135	
2016-04-03	08:48:31	0	 39.806	  -4.170	 39.806	  -4.170	  4	677389.7	 59.3	K	-133	
2016-04-03	09:11:07	A	 39.729	  -4.319	 39.729	  -4.319	  3	677352.7	118.7	A	-122	
2016-04-03	10:03:54	B	 39.733	  -4.309	 39.733	  -4.309	  2	677347.6	297.0	B	-129	
2016-04-03	10:51:21	B	 39.710	  -4.304	 39.710	  -4.304	  1	677379.3		A	-122	
2016-04-03	13:14:28	B	 39.701	  -4.284	 39.701	  -4.284	  1	677371.7		P	-134	
2016-04-03	14:59:10	0	 39.717	  -4.468	 39.717	  -4.468	  5	677305.5	 60.4	P	-127	
2016-04-03	16:47:00	2	 39.703	  -4.424	 39.703	  -4.424	  6	677302.0	 60.6	K	-126	
2016-04-03	17:11:59	1	 39.699	  -4.434	 39.699	  -4.434	  5	677297.6	 60.4	R	-130	
2016-04-03	17:58:25	B	 39.702	  -4.445	 39.702	  -4.445	  1	677331.6		N	-133	
2016-04-05	14:36:31	0	 39.776	  -4.550	 39.776	  -4.550	  5	677326.7	 60.0	P	-129	
2016-04-05	16:18:00	0	 39.674	  -4.374	 39.674	  -4.374	  7	677331.0	 59.8	P	-133	
2016-04-05	17:43:20	0	 39.708	  -4.368	 39.708	  -4.368	  4	677336.1	 60.0	K	-125	
2016-04-05	17:43:20	0	 39.746	  -4.389	 39.746	  -4.389	  4	677321.7	 59.8	N	-129	
2016-04-05	17:51:47	B	 39.741	  -4.397	 39.741	  -4.397	  1	677375.3		R	-132	
2016-04-05	21:28:35	2	 39.703	  -4.408	 39.703	  -4.408	  4	677220.6	105.5	A	-120	
2016-04-07	02:50:21	B	 39.737	  -4.557	 39.737	  -4.557	  2	677237.2	180.0	P	-127	
2016-04-07	04:29:14	A	 39.697	  -4.427	 39.697	  -4.427	  3	677256.1	 59.3	P	-135	
2016-04-07	04:37:41	B	 39.697	  -4.427	 39.697	  -4.427	  1	677255.0		R	-130	
2016-04-07	05:27:10	A	 39.715	  -4.437	 39.715	  -4.437	  3	677280.4	 59.3	K	-123	
2016-04-07	18:31:11	0	 39.717	  -4.415	 39.717	  -4.415	  6	677301.5	 60.3	K	-128	
2016-04-07	19:02:03	A	 39.737	  -4.449	 39.737	  -4.449	  3	677275.3	104.0	N	-133	
2016-04-07	20:44:34	B	 39.749	  -4.477	 39.749	  -4.477	  1	677251.2		A	-130	
2016-04-07	21:40:23	B	 39.747	  -4.435	 39.747	  -4.435	  2	677241.0	 60.0	B	-131	
2016-04-07	22:26:37	1	 39.727	  -4.466	 39.727	  -4.466	  7	677288.1	 60.1	A	-125	
