Date	Time	Latitude(N)	Longitude(E)	Speed	Course	Altitude(m)
2016-04-03	16:00	 39.64300	  -7.05300	  0	185	 188
2016-04-03	18:00	 39.64300	  -7.05317	  0	222	 188
2016-04-03	20:00	 39.64300	  -7.05317	  0	132	 183
2016-04-04	10:00	 39.64300	  -7.05300	  0	 16	 205
2016-04-04	12:00	 39.64317	  -7.05300	  0	210	 205
2016-04-04	14:00	 39.64300	  -7.05317	  0	 18	 182
2016-04-04	16:00	 39.64300	  -7.05300	  0	  7	 187
2016-04-04	18:00	 39.64283	  -7.05317	  0	 97	 188
2016-04-04	20:00	 39.64300	  -7.05300	  0	260	 190
2016-04-05	10:00	 39.64300	  -7.05300	  0	217	 194
2016-04-05	12:00	 39.64300	  -7.05300	  0	293	 190
2016-04-05	14:00	 39.64300	  -7.05300	  0	 76	 182
2016-04-05	16:00	 39.64317	  -7.05300	  0	229	 183
2016-04-05	18:00	 39.64267	  -7.05383	  0	234	 184
2016-04-05	20:00	 39.64300	  -7.05317	  0	309	 180
2016-04-06	16:00	 39.64300	  -7.05300	  0	147	 188
2016-04-06	18:00	 39.64300	  -7.05300	  0	207	 188
2016-04-06	20:00	 39.64300	  -7.05300	  0	298	 196
2016-04-07	16:00	 39.64300	  -7.05300	  0	219	 187
2016-04-07	18:00	 39.64283	  -7.05317	  0	214	 186
